,KODE_KEL_DESA,KODE_KEC,KODE_KAB_KOTA,KODE_PROVINSI,POPULASI,JUMLAH_KK,pemuda,dewasa,lansia,Pengangguran,Kerah Biru,Kerah Putih,Profesional,Tidak Sekolah,Sekolah,Universitas,Mayoritas,Minoritas,ISLAM,KRISTEN,KATOLIK,HINDU,BUDDHA,KONGHUCU,KEPERCAYAAN
1363,36.04.25.2001,36.04.25,36.04,36,3310,1043,966,832,440,757,1518,252,10,946,2276,88,3310,0,3310,0,0,0,0,0,0
1364,36.04.25.2003,36.04.25,36.04,36,7616,2372,2379,1882,798,1960,3444,447,1,2304,5150,162,7595,21,7595,18,0,0,3,0,0
1365,36.04.25.2006,36.04.25,36.04,36,6564,2099,1888,1912,687,1682,2989,591,5,1861,4611,92,6548,16,6548,9,7,0,0,0,0
1366,36.04.25.2007,36.04.25,36.04,36,3998,1337,1198,1087,550,881,1936,434,2,1027,2888,83,3992,6,3992,2,3,0,1,0,0
1367,36.04.25.2008,36.04.25,36.04,36,5129,1644,1582,1299,547,1316,2369,374,7,1495,3526,108,5129,0,5129,0,0,0,0,0,0
1368,36.71.07.1006,36.71.07,36.71,36,14614,4980,3741,4595,1648,2411,2933,5388,58,3884,9123,1607,12937,1677,12937,930,455,15,277,0,0
1369,36.04.25.2010,36.04.25,36.04,36,4104,1332,1235,1083,530,966,1887,364,6,1105,2886,113,4100,4,4100,1,3,0,0,0,0
1370,36.04.26.2006,36.04.26,36.04,36,7559,2416,2221,2135,774,2002,2879,1080,3,2621,4826,112,7475,84,7475,64,20,0,0,0,0
1371,36.04.27.2002,36.04.27,36.04,36,2689,912,742,787,285,559,1236,105,0,800,1871,18,2689,0,2689,0,0,0,0,0,0
1372,36.04.27.2004,36.04.27,36.04,36,3925,1205,1200,1060,400,891,1435,415,1,1138,2708,79,3924,1,3924,1,0,0,0,0,0
1373,36.04.27.2005,36.04.27,36.04,36,2903,918,825,782,312,700,1006,368,2,837,1950,116,2903,0,2903,0,0,0,0,0,0
1374,36.04.27.2006,36.04.27,36.04,36,3653,1103,1105,965,408,800,1375,351,2,994,2607,52,3653,0,3653,0,0,0,0,0,0
1375,36.71.07.1007,36.71.07,36.71,36,10760,3636,2591,3549,1259,1723,2016,4117,52,2863,6786,1111,9039,1721,9039,467,354,11,888,1,0
1376,36.04.27.2008,36.04.27,36.04,36,2873,889,919,745,337,657,1001,298,0,720,2113,40,2873,0,2873,0,0,0,0,0,0
1377,36.04.27.2010,36.04.27,36.04,36,2567,791,723,680,266,604,956,174,1,790,1755,22,2567,0,2567,0,0,0,0,0,0
1378,36.04.28.2001,36.04.28,36.04,36,6322,1896,1870,1749,666,2223,2000,623,2,1744,4485,93,6322,0,6322,0,0,0,0,0,0
1379,36.71.07.1008,36.71.07,36.71,36,5826,1959,1519,1903,589,955,1144,2118,25,1533,3819,474,5207,619,5207,241,51,0,320,7,0
1380,36.04.28.2013,36.04.28,36.04,36,3338,1049,968,938,399,981,1138,353,4,896,2328,114,3338,0,3338,0,0,0,0,0,0
1381,36.04.29.2002,36.04.29,36.04,36,4585,1585,1278,1233,717,1539,2024,278,3,1392,3164,29,4585,0,4585,0,0,0,0,0,0
1382,36.04.30.2011,36.04.30,36.04,36,3739,1288,894,1263,482,985,1581,532,1,1065,2584,90,3739,0,3739,0,0,0,0,0,0
1383,36.04.29.2008,36.04.29,36.04,36,7031,2230,2104,1914,805,2377,2768,489,3,2281,4662,88,7031,0,7031,0,0,0,0,0,0
1384,36.04.29.2011,36.04.29,36.04,36,5055,1774,1366,1591,673,1622,2210,427,0,1404,3499,152,5055,0,5055,0,0,0,0,0,0
1385,36.04.30.2001,36.04.30,36.04,36,7682,2526,1933,2359,1054,2103,2384,1847,11,2121,5040,521,7531,151,7531,62,17,3,69,0,0
1386,36.04.30.2003,36.04.30,36.04,36,5751,1848,1473,1766,728,1552,2199,821,2,1601,3944,206,5734,17,5734,10,6,1,0,0,0
1387,36.04.30.2004,36.04.30,36.04,36,2806,938,714,838,431,815,1118,344,0,780,1938,88,2803,3,2803,0,3,0,0,0,0
1388,36.04.30.2006,36.04.30,36.04,36,3912,1324,974,1232,555,1134,1685,450,0,1094,2763,55,3912,0,3912,0,0,0,0,0,0
1389,36.04.30.2009,36.04.30,36.04,36,5979,1874,1446,1970,619,1817,1993,1116,5,1854,3853,272,5917,62,5917,38,5,4,15,0,0
1390,36.04.30.2010,36.04.30,36.04,36,3523,1203,922,1052,534,1171,1512,391,0,935,2532,56,3523,0,3523,0,0,0,0,0,0
1391,36.04.30.2012,36.04.30,36.04,36,3552,1112,914,1043,433,922,1249,463,5,1114,2319,119,3549,3,3549,3,0,0,0,0,0
1392,36.04.31.2003,36.04.31,36.04,36,2705,938,758,848,416,874,1214,307,0,698,1967,40,2705,0,2705,0,0,0,0,0,0
1393,36.04.31.2004,36.04.31,36.04,36,3587,1275,983,1146,511,1152,1402,640,0,913,2597,77,3587,0,3587,0,0,0,0,0,0
1394,36.04.31.2011,36.04.31,36.04,36,6888,2208,1826,2044,973,2251,2648,881,0,1941,4767,180,6885,3,6885,3,0,0,0,0,0
1395,36.04.31.2013,36.04.31,36.04,36,2554,859,658,780,394,839,1142,250,0,738,1791,25,2554,0,2554,0,0,0,0,0,0
1396,36.04.31.2014,36.04.31,36.04,36,1188,405,312,345,169,375,510,125,2,367,797,24,1188,0,1188,0,0,0,0,0,0
1397,36.04.32.2002,36.04.32,36.04,36,3190,1023,896,923,405,991,1461,203,0,1269,1916,5,3190,0,3190,0,0,0,0,0,0
1398,36.04.32.2004,36.04.32,36.04,36,3282,958,939,942,299,1225,1261,186,0,1144,2124,14,3282,0,3282,0,0,0,0,0,0
1399,36.04.32.2005,36.04.32,36.04,36,1564,519,379,512,152,402,699,84,0,532,1027,5,1564,0,1564,0,0,0,0,0,0
1400,36.04.32.2007,36.04.32,36.04,36,2887,880,748,852,353,948,1172,246,0,899,1933,55,2887,0,2887,0,0,0,0,0,0
1401,36.04.32.2008,36.04.32,36.04,36,2385,755,653,695,296,755,994,232,0,729,1638,18,2385,0,2385,0,0,0,0,0,0
1402,36.04.32.2009,36.04.32,36.04,36,2491,807,612,715,439,711,1014,277,0,731,1710,50,2491,0,2491,0,0,0,0,0,0
1403,36.04.32.2010,36.04.32,36.04,36,2415,781,642,725,333,683,849,428,0,693,1663,59,2415,0,2415,0,0,0,0,0,0
1404,36.04.32.2011,36.04.32,36.04,36,5625,1846,1569,1745,701,1620,2360,654,0,1576,3923,126,5625,0,5625,0,0,0,0,0,0
1405,36.04.32.2013,36.04.32,36.04,36,2010,612,573,540,282,648,790,207,1,588,1372,50,2009,1,2009,0,1,0,0,0,0
1406,36.04.33.2001,36.04.33,36.04,36,4002,1222,1153,1099,387,1303,1507,399,3,1369,2584,49,4001,1,4001,0,0,0,0,0,1
1407,36.04.33.2005,36.04.33,36.04,36,3308,1002,947,924,323,954,1288,303,1,1078,2204,26,3308,0,3308,0,0,0,0,0,0
1408,36.04.34.2003,36.04.34,36.04,36,4798,1508,1454,1376,406,1744,1777,561,2,1420,3326,52,4728,70,4728,40,30,0,0,0,0
1409,36.04.34.2007,36.04.34,36.04,36,3001,996,993,749,325,996,1375,167,0,934,2057,10,3001,0,3001,0,0,0,0,0,0
1410,36.04.35.2001,36.04.35,36.04,36,3031,1044,861,894,397,888,1214,372,1,910,2093,28,3031,0,3031,0,0,0,0,0,0
1411,36.04.35.2004,36.04.35,36.04,36,2312,833,599,714,333,616,1122,173,0,765,1535,12,2312,0,2312,0,0,0,0,0,0
1412,36.04.35.2005,36.04.35,36.04,36,2839,975,921,777,373,676,1301,179,2,779,1994,66,2839,0,2839,0,0,0,0,0,0
1413,36.04.35.2006,36.04.35,36.04,36,3270,1098,914,875,435,921,1358,287,3,1036,2136,98,3270,0,3270,0,0,0,0,0,0
1414,36.04.35.2007,36.04.35,36.04,36,4764,1546,1373,1312,627,1673,2032,250,1,1743,2975,46,4764,0,4764,0,0,0,0,0,0
1415,36.04.35.2009,36.04.35,36.04,36,4799,1642,1398,1404,587,1323,2101,387,2,1492,3263,44,4799,0,4799,0,0,0,0,0,0
1416,36.04.35.2010,36.04.35,36.04,36,4260,1515,1260,1234,509,1158,1863,421,6,1271,2958,31,4259,1,4259,1,0,0,0,0,0
1417,36.71.01.1001,36.71.01,36.71,36,6688,2360,1527,2209,1109,1008,1564,2548,36,1534,4121,1033,4018,2670,4018,620,548,7,1481,14,0
1418,36.71.01.1002,36.71.01,36.71,36,5505,1856,1279,1817,701,818,1023,2012,37,1442,3174,889,4560,945,4560,339,218,31,356,1,0
1419,36.71.01.1005,36.71.01,36.71,36,28740,9484,7623,9317,2869,4401,5979,10188,110,7600,18007,3133,25912,2828,25912,1624,726,41,432,3,2
1420,36.71.01.1006,36.71.01,36.71,36,10904,3533,2807,3529,1324,1610,2067,3759,135,2596,6228,2080,7453,3451,7453,1502,1046,2,899,2,0
1421,36.71.01.1008,36.71.01,36.71,36,17902,5840,4458,5685,2038,2959,4050,5748,72,4905,11255,1742,16146,1756,16146,890,253,27,561,21,4
1422,36.71.02.1004,36.71.02,36.71,36,22316,7570,5635,7767,1470,3954,3830,9119,66,6357,15202,757,21642,674,21642,340,299,7,27,1,0
1423,36.71.02.1005,36.71.02,36.71,36,14706,5108,3708,5368,792,2484,2563,6150,6,4107,10302,297,14511,195,14511,129,57,0,9,0,0
1424,36.71.02.1006,36.71.02,36.71,36,18869,6665,4748,7045,1307,3083,2592,9040,20,4805,13436,628,18275,594,18275,323,220,0,47,1,3
1425,36.71.03.1001,36.71.03,36.71,36,13769,4668,3277,4489,1950,2339,2927,5377,58,3396,8572,1801,10526,3243,10526,1306,816,11,1099,11,0
1426,36.71.03.1004,36.71.03,36.71,36,10574,3509,2487,3766,890,1870,2006,4412,21,2880,7159,535,9942,632,9942,351,156,13,105,6,1
1427,36.71.03.1006,36.71.03,36.71,36,16405,5345,4162,5355,1629,2850,3834,6043,29,4476,11211,718,15612,793,15612,270,52,1,468,2,0
1428,36.71.03.1007,36.71.03,36.71,36,9373,2954,2358,3100,912,1540,1802,3491,29,2457,5946,970,7956,1417,7956,785,288,4,333,7,0
1429,36.71.04.1001,36.71.04,36.71,36,20682,6703,5687,6373,2222,3471,5438,6276,31,5375,14094,1213,19369,1313,19369,600,168,16,529,0,0
1430,36.71.04.1002,36.71.04,36.71,36,17606,5752,4790,5401,1882,2862,4797,5392,15,4742,11964,900,16182,1424,16182,575,195,3,649,1,1
1431,36.71.04.1004,36.71.04,36.71,36,7330,2384,1948,2306,692,1124,1936,2326,4,2081,4985,264,6888,442,6888,287,21,6,99,29,0
1432,36.71.05.1003,36.71.05,36.71,36,23099,7463,5555,7754,3007,3334,4775,8475,76,5489,14682,2928,10770,12329,10770,5095,2603,69,4499,52,11
1433,36.71.05.1004,36.71.05,36.71,36,18853,5974,5120,5749,1792,3089,4480,5992,47,5303,12240,1310,18094,759,18094,395,202,1,161,0,0
1434,36.71.05.1005,36.71.05,36.71,36,14246,4392,3660,4455,1157,2292,2915,4556,53,4103,9090,1053,13624,622,13624,400,112,0,106,4,0
1435,36.71.05.1007,36.71.05,36.71,36,13302,4365,3454,4314,1502,2096,3084,4497,31,3457,8721,1124,12432,870,12432,356,240,7,256,11,0
1436,36.71.05.1009,36.71.05,36.71,36,20916,6741,5454,6614,1881,3427,4391,6886,96,5944,12780,2192,19598,1318,19598,784,282,27,223,2,0
1437,36.71.06.1001,36.71.06,36.71,36,18176,5711,4463,5890,1957,2724,3749,6354,40,4580,11453,2143,17557,619,17557,339,235,18,23,4,0
1438,36.71.06.1002,36.71.06,36.71,36,18011,5782,4405,5634,2352,2521,3520,6549,75,4381,11143,2487,16835,1176,16835,673,349,63,90,0,1
1439,36.71.06.1003,36.71.06,36.71,36,11681,3986,2796,3828,1732,1641,2398,4286,54,2642,6988,2051,11026,655,11026,360,218,23,54,0,0
1440,36.71.06.1004,36.71.06,36.71,36,16664,5333,4451,4807,2455,2269,3392,5738,66,3904,9751,3009,15598,1066,15598,653,287,45,80,0,1
1441,36.71.07.1002,36.71.07,36.71,36,8555,2856,2101,2868,866,1318,1812,3157,17,2299,5697,559,7328,1227,7328,496,141,3,587,0,0
1442,36.71.07.1013,36.71.07,36.71,36,10807,3718,2519,3423,1611,1731,2411,3946,34,2758,7180,869,7819,2988,7819,716,333,6,1930,3,0
1443,36.71.07.1014,36.71.07,36.71,36,8561,2969,2088,2644,1379,1251,2105,3092,21,2078,5772,711,2590,5971,2590,1348,461,0,4124,36,2
1444,36.71.07.1016,36.71.07,36.71,36,8968,2943,2188,2860,1096,1473,2066,2903,13,2411,5900,657,7687,1281,7687,360,111,6,804,0,0
1445,36.71.08.1001,36.71.08,36.71,36,23535,7597,5656,8240,1863,3476,3901,9264,72,6173,15215,2147,19486,4049,19486,2006,683,21,1338,1,0
1446,36.71.08.1002,36.71.08,36.71,36,30103,9769,8245,9712,3062,4077,5202,12390,50,7328,20738,2037,27023,3080,27023,1713,812,26,519,0,10
1447,36.71.08.1003,36.71.08,36.71,36,38835,12578,10619,12193,4328,5451,6379,15694,127,9508,25072,4255,30448,8387,30448,3868,1891,64,2551,13,0
1448,36.71.09.1003,36.71.09,36.71,36,19006,6127,5326,5240,3102,2697,2986,7949,184,4196,10154,4656,15802,3204,15802,2071,773,55,302,3,0
1449,36.71.09.1004,36.71.09,36.71,36,20676,6981,4931,7221,2017,3182,3995,7354,134,5324,11578,3774,17313,3363,17313,1859,913,24,562,5,0
1450,36.71.10.1003,36.71.10,36.71,36,17010,5688,4861,4894,1836,3111,5459,4366,8,5032,11408,570,14353,2657,14353,721,93,14,1820,7,2
1451,36.71.10.1004,36.71.10,36.71,36,17627,5733,5089,4998,1707,3194,5515,3995,13,5350,11644,633,15152,2475,15152,446,73,9,1938,9,0
1452,36.71.10.1006,36.71.10,36.71,36,14296,4711,3989,4227,1686,2460,3645,3923,46,3920,8903,1473,13312,984,13312,453,185,17,315,14,0
1453,36.71.11.1001,36.71.11,36.71,36,19730,6416,4603,6512,2561,2907,3719,7243,115,4987,11301,3442,17912,1818,17912,1128,484,36,165,5,0
1454,36.71.11.1002,36.71.11,36.71,36,17369,5673,4533,5248,2327,2597,3470,6480,47,4477,10687,2205,16254,1115,16254,615,327,49,120,4,0
1455,36.71.11.1003,36.71.11,36.71,36,16129,5207,4270,5066,1771,2371,3396,5622,60,4198,10279,1652,15285,844,15285,492,253,2,97,0,0
1456,36.71.11.1005,36.71.11,36.71,36,32070,10391,8500,9589,4423,4615,6707,11770,121,7984,19809,4277,30317,1753,30317,1190,454,35,74,0,0
1457,36.71.11.1006,36.71.11,36.71,36,8854,2991,2352,2768,884,1315,2411,2672,5,2613,5895,346,8705,149,8705,124,17,2,6,0,0
1458,36.71.11.1007,36.71.11,36.71,36,14500,4810,3549,4818,1399,2253,3204,4584,103,4163,8195,2142,11716,2784,11716,1235,762,31,736,20,0
1459,36.71.11.1010,36.71.11,36.71,36,22588,7488,6240,6653,2510,3677,4875,7699,85,6030,14002,2556,21442,1146,21442,850,226,2,67,1,0
1460,36.71.12.1006,36.71.12,36.71,36,18854,6180,5123,5345,3168,2490,3706,7249,92,4128,11526,3200,16934,1920,16934,1050,559,77,231,2,1
1461,36.71.12.1005,36.71.12,36.71,36,16541,5517,4355,5208,2152,2284,3612,6059,66,3881,10771,1889,15080,1461,15080,843,409,15,182,4,8
1462,36.71.13.1001,36.71.13,36.71,36,22896,7630,5304,7526,3218,3356,4634,9040,64,5657,14254,2985,21882,1014,21882,580,262,35,137,0,0
1463,36.71.13.1002,36.71.13,36.71,36,18262,5851,4589,5950,2309,2285,3761,6757,68,4350,11066,2846,17600,662,17600,424,181,24,33,0,0
1464,36.71.13.1003,36.71.13,36.71,36,18725,6198,4579,6091,2625,2621,4073,7230,43,4465,12474,1786,18043,682,18043,378,240,25,34,5,0
1465,36.71.13.1004,36.71.13,36.71,36,14396,4876,3442,4717,2250,2103,3108,5692,37,3359,8811,2226,13598,798,13598,543,201,9,45,0,0
1466,36.71.13.1008,36.71.13,36.71,36,16101,5446,3957,5416,2163,2259,3328,6377,40,3846,10380,1875,15483,618,15483,434,161,11,12,0,0
1467,36.72.01.1001,36.72.01,36.72,36,20735,5883,5238,6532,1844,3376,4591,5424,146,5428,11622,3685,19388,1347,19388,911,280,45,110,0,1
1468,36.72.01.1004,36.72.01,36.72,36,3537,1056,1101,876,333,805,1418,419,3,1210,2272,55,3537,0,3537,0,0,0,0,0,0
1469,36.72.01.1005,36.72.01,36.72,36,9691,2926,3023,2745,822,2033,3603,1343,13,2767,6348,576,9656,35,9656,14,18,0,3,0,0
1470,36.72.02.1001,36.72.02,36.72,36,4503,1446,1441,1141,463,839,1428,1160,2,1232,3153,118,4502,1,4502,0,0,1,0,0,0
1471,36.72.02.1002,36.72.02,36.72,36,12199,3591,3458,3278,1584,1928,3177,2596,62,3113,7103,1983,11829,370,11829,273,59,31,7,0,0
1472,36.72.02.1003,36.72.02,36.72,36,9773,2963,2733,2749,1011,1883,2947,2041,62,2803,5813,1157,9491,282,9491,173,51,14,44,0,0
1473,36.72.03.1001,36.72.03,36.72,36,15634,5218,4051,4599,1709,4239,5348,2944,21,4568,10643,423,15262,372,15262,253,51,3,64,1,0
1474,36.72.03.1002,36.72.03,36.72,36,13194,4261,3452,3835,1410,3347,4496,2590,20,4203,8434,557,13013,181,13013,146,28,1,6,0,0
1475,36.72.04.1002,36.72.04,36.72,36,10517,3243,2949,2989,1063,2449,3493,2134,15,3092,6888,537,10497,20,10497,9,0,0,10,0,1
1476,36.72.04.1005,36.72.04,36.72,36,7796,2531,2300,2179,792,1638,3206,987,5,2346,5209,241,7753,43,7753,40,3,0,0,0,0
1477,36.72.04.1006,36.72.04,36.72,36,8480,2631,2329,2356,889,2023,3297,1118,1,2653,5510,317,8471,9,8471,6,0,0,3,0,0
1478,36.72.05.1002,36.72.05,36.72,36,21635,6837,5542,6331,2487,4612,5622,5662,83,5949,13875,1811,20263,1372,20263,551,226,12,582,1,0
1479,36.72.06.1001,36.72.06,36.72,36,8584,2627,1947,2760,863,1669,2085,2211,60,2516,4529,1539,8288,296,8288,214,46,13,22,0,1
1480,36.72.06.1003,36.72.06,36.72,36,15267,4767,3871,4624,1734,3105,4443,3979,26,4387,9829,1051,15217,50,15217,35,5,5,5,0,0
1481,36.72.07.1005,36.72.07,36.72,36,4964,1574,1446,1394,513,1091,1737,948,1,1560,3215,189,4964,0,4964,0,0,0,0,0,0
1482,36.72.07.1001,36.72.07,36.72,36,2297,782,516,761,328,503,585,738,11,608,1406,283,2156,141,2156,66,54,4,17,0,0
1483,36.72.07.1003,36.72.07,36.72,36,14695,4580,3865,4294,1579,2651,4294,3368,57,4066,8674,1955,14101,594,14101,508,42,13,30,1,0
1484,36.72.07.1004,36.72.07,36.72,36,6459,2066,1716,1977,696,1348,2163,1301,16,1821,4221,417,6428,31,6428,15,1,0,15,0,0
1485,36.72.07.1006,36.72.07,36.72,36,3586,1217,1046,1080,460,799,1398,653,5,1001,2404,181,3586,0,3586,0,0,0,0,0,0
1486,36.72.08.1005,36.72.08,36.72,36,12124,3704,3168,3559,1198,2645,3632,2703,29,3410,7859,855,11866,258,11866,232,25,0,1,0,0
1487,36.72.08.1006,36.72.08,36.72,36,9603,2852,2573,2596,926,2193,3319,1660,20,2793,6340,470,9553,50,9553,44,5,0,1,0,0
1488,36.72.08.1007,36.72.08,36.72,36,16405,5120,4256,4801,2012,3513,4682,4184,46,4359,10362,1684,16047,358,16047,307,44,2,5,0,0
1489,36.73.01.1003,36.73.01,36.73,36,20874,6524,5507,5919,2918,5239,4753,5848,105,5732,11790,3352,20255,619,20255,324,163,8,124,0,0
1490,36.73.01.1005,36.73.01,36.73,36,16005,5058,4327,4550,1865,4504,4234,3852,22,4742,10196,1067,14468,1537,14468,560,193,16,767,1,0
1491,36.73.01.1006,36.73.01,36.73,36,24006,7579,6341,6897,2931,6884,6456,5612,33,7170,15513,1323,23294,712,23294,245,301,0,166,0,0
1492,36.73.01.1008,36.73.01,36.73,36,5137,1510,1612,1228,458,1771,1858,488,0,1882,3199,56,5135,2,5135,2,0,0,0,0,0
1493,36.73.01.1012,36.73.01,36.73,36,14964,4607,4004,4348,1674,4105,3905,3197,32,4459,9497,1008,14912,52,14912,30,10,0,12,0,0
1494,36.73.02.1003,36.73.02,36.73,36,8258,2504,2451,2076,793,2904,2931,1029,0,3199,5004,55,8257,1,8257,1,0,0,0,0,0
1495,36.73.02.1004,36.73.02,36.73,36,9849,2842,3034,2226,731,3572,3036,1039,2,4672,5049,128,9839,10,9839,6,4,0,0,0,0
1496,36.73.02.1006,36.73.02,36.73,36,6846,2101,2091,1636,719,2252,2600,692,1,2602,4215,29,6842,4,6842,0,0,0,4,0,0
1497,36.73.02.1009,36.73.02,36.73,36,7598,2333,2274,1908,659,2888,3063,563,4,3300,4271,27,7598,0,7598,0,0,0,0,0,0
1498,36.73.03.1001,36.73.03,36.73,36,3834,1220,1042,1141,416,978,1019,949,3,1065,2622,147,3823,11,3823,8,0,0,3,0,0
1499,36.73.03.1008,36.73.03,36.73,36,7034,2143,2023,2004,570,1943,1657,1836,23,2235,4275,524,6624,410,6624,313,92,0,5,0,0
1500,36.73.03.1009,36.73.03,36.73,36,6215,1902,1792,1776,507,1620,1285,1471,8,1943,3913,359,6045,170,6045,143,14,0,13,0,0
1501,36.73.03.1010,36.73.03,36.73,36,12928,3945,4124,3349,835,3452,2844,2987,53,4327,7478,1123,11999,929,11999,796,83,28,22,0,0
1502,36.73.03.1012,36.73.03,36.73,36,4302,1426,1198,1283,472,1225,1609,685,5,1315,2919,68,4300,2,4300,1,1,0,0,0,0
1503,36.73.03.1014,36.73.03,36.73,36,11512,3391,2561,4026,813,3619,2441,3430,7,3559,7251,702,11250,262,11250,188,71,0,3,0,0
1504,36.73.04.1001,36.73.04,36.73,36,4340,1306,1344,1135,419,1106,1375,777,1,1289,2956,95,4335,5,4335,4,1,0,0,0,0
1505,36.73.04.1002,36.73.04,36.73,36,5663,1763,1570,1635,546,1525,2024,1015,6,1792,3773,98,5657,6,5657,0,6,0,0,0,0
1506,36.73.04.1003,36.73.04,36.73,36,7625,2203,2443,1987,632,2050,2901,989,6,2427,5077,121,7604,21,7604,15,6,0,0,0,0
1507,36.73.04.1005,36.73.04,36.73,36,8549,2494,2604,2314,751,2333,2653,1335,19,2668,5287,594,8287,262,8287,223,31,0,8,0,0
1508,36.73.04.1006,36.73.04,36.73,36,5063,1525,1441,1281,494,1322,1630,926,0,1651,3359,53,5063,0,5063,0,0,0,0,0,0
1509,36.73.04.1009,36.73.04,36.73,36,4765,1567,1425,1305,550,1231,1728,847,2,1418,3312,35,4765,0,4765,0,0,0,0,0,0
1510,36.73.04.1010,36.73.04,36.73,36,4321,1276,1426,1099,364,1352,1585,530,0,1412,2842,67,4304,17,4304,17,0,0,0,0,0
1511,36.73.05.1007,36.73.05,36.73,36,7384,2031,1496,2465,414,2503,1407,1956,47,2685,3384,1315,7266,118,7266,62,32,9,15,0,0
1512,36.73.05.1003,36.73.05,36.73,36,12711,3868,3734,3482,1273,3889,3308,2709,20,4087,7617,1007,12537,174,12537,133,30,4,7,0,0
1513,36.73.05.1004,36.73.05,36.73,36,13654,3941,3553,4040,1092,4598,3254,3129,48,4815,7397,1442,13298,356,13298,253,64,3,36,0,0
1514,36.73.05.1006,36.73.05,36.73,36,7367,2137,2074,1982,630,2441,2270,1090,21,2754,4251,362,7328,39,7328,20,0,0,19,0,0
1515,36.73.05.1008,36.73.05,36.73,36,7897,2323,2641,2022,620,2649,2635,925,7,2798,4983,116,7896,1,7896,1,0,0,0,0,0
1516,36.73.06.1001,36.73.06,36.73,36,8123,2376,2448,2083,713,2631,2549,1204,0,2773,5134,216,8099,24,8099,15,5,1,3,0,0
1517,36.73.06.1002,36.73.06,36.73,36,6065,1791,1813,1557,597,2127,2220,706,1,2103,3924,38,6063,2,6063,1,0,0,1,0,0
1518,36.73.06.1003,36.73.06,36.73,36,4941,1480,1478,1323,499,1561,1820,597,2,1637,3229,75,4936,5,4936,4,1,0,0,0,0
1519,36.73.06.1005,36.73.06,36.73,36,3711,1063,1160,917,331,1429,1132,611,0,1465,2223,23,3711,0,3711,0,0,0,0,0,0
1520,36.73.06.1007,36.73.06,36.73,36,7806,2311,2143,2247,600,2069,2035,1534,23,2597,4527,682,7696,110,7696,69,38,1,2,0,0
1521,36.73.06.1008,36.73.06,36.73,36,19222,5659,5060,5655,1899,5027,4539,4673,46,5828,11157,2237,18063,1159,18063,671,327,6,154,1,0
1522,36.73.06.1009,36.73.06,36.73,36,4741,1417,1418,1272,504,1410,1535,853,4,1471,3181,89,4735,6,4735,1,1,0,4,0,0
1523,36.74.04.1004,36.74.04,36.74,36,29752,9379,7361,9451,3758,4766,5834,10800,164,7242,18029,4481,27922,1830,27922,1115,630,26,59,0,0
1524,36.73.06.1010,36.73.06,36.73,36,10311,3016,2879,3020,660,2961,2468,2225,25,3544,5716,1051,10233,78,10233,57,20,1,0,0,0
1525,36.73.06.1012,36.73.06,36.73,36,7088,2326,2272,1911,476,2165,1798,1911,43,2259,4239,590,6658,430,6658,282,84,64,0,0,0
1526,36.74.01.1004,36.74.01,36.74,36,11055,3575,2802,3495,1378,1748,2596,3491,116,2769,6200,2086,9133,1922,9133,868,869,12,172,1,0
1527,36.74.01.1005,36.74.01,36.74,36,9192,3014,2452,2782,1242,1376,1993,2866,71,2563,5158,1471,7179,2013,7179,891,784,24,291,23,0
1528,36.74.01.1009,36.74.01,36.74,36,19840,6303,4824,6312,2228,3391,4600,6071,54,5352,12496,1992,18416,1424,18416,695,357,12,356,4,0
1529,36.74.02.1001,36.74.02,36.74,36,12712,4447,3548,4111,1042,2393,2414,5134,65,3413,8018,1281,10818,1894,10818,944,723,21,206,0,0
1530,36.74.02.1003,36.74.02,36.74,36,25083,7774,5740,8618,2499,4119,4696,9025,110,6875,14038,4170,20852,4231,20852,2206,1446,91,486,2,0
1531,36.74.03.1002,36.74.03,36.74,36,25396,8100,6199,7972,3926,4022,5092,8683,248,5875,13266,6255,22105,3291,22105,1998,1114,86,93,0,0
1532,36.74.03.1004,36.74.03,36.74,36,10111,3232,2527,3319,1137,1772,2249,3351,56,2737,6007,1367,9147,964,9147,443,303,47,167,4,0
1533,36.74.03.1005,36.74.03,36.74,36,28633,8920,7151,9189,3403,4748,5269,10110,150,7045,16976,4612,26699,1934,26699,1163,672,44,55,0,0
1534,36.74.03.1006,36.74.03,36.74,36,21514,6657,5236,7008,2300,3697,4514,6915,76,6028,12508,2978,20072,1442,20072,944,437,22,39,0,0
1535,36.74.03.1007,36.74.03,36.74,36,35003,10841,9558,10321,5049,5276,6915,12026,162,7919,21738,5346,32416,2587,32416,1624,736,92,134,0,1
1536,36.74.03.1009,36.74.03,36.74,36,11421,3664,2882,3685,1217,1997,3082,3428,42,3080,7257,1084,10951,470,10951,258,132,13,67,0,0
1537,36.74.03.1010,36.74.03,36.74,36,35146,11159,9031,11268,4682,5528,6950,12386,208,8623,20683,5840,32432,2714,32432,1634,931,80,68,1,0
1538,36.74.04.1001,36.74.04,36.74,36,26295,8354,6927,8087,3332,4157,5295,9035,133,6459,15863,3973,24591,1704,24591,1062,555,64,23,0,0
1539,36.74.04.1002,36.74.04,36.74,36,37492,11766,9199,11783,4996,5999,6619,13791,210,9725,20027,7740,33077,4415,33077,2976,1090,121,204,23,1
1540,36.74.04.1007,36.74.04,36.74,36,24598,7791,6013,7960,3215,4054,5010,8810,88,5935,15494,3169,23545,1053,23545,660,238,14,128,13,0
1541,36.74.05.1001,36.74.05,36.74,36,24733,8057,5974,7955,3680,4210,4945,9808,203,6153,14005,4575,23333,1400,23333,746,467,71,109,7,0
