,KODE_KEL_DESA,KODE_KECAMATAN,KODE_KAB_KOTA,KODE_PROVINSI,Mayoritas,Minoritas,ISLAM,KRISTEN,KATOLIK,HINDU,BUDDHA,KONGHUCU,KEPERCAYAAN
29844,36.73.03.1016,36.73.03,36.73,36,3451.0,1.0,3451.0,1.0,0.0,0.0,0.0,0.0,0.0
29845,36.04.11.2004,36.04.11,36.04,36,4269.0,21.0,4269.0,13.0,7.0,0.0,1.0,0.0,0.0
29846,36.01.09.2007,36.01.09,36.01,36,3584.0,0.0,3584.0,0.0,0.0,0.0,0.0,0.0,0.0
29847,36.01.09.2008,36.01.09,36.01,36,2163.0,1.0,2163.0,1.0,0.0,0.0,0.0,0.0,0.0
29848,36.01.22.2004,36.01.22,36.01,36,1665.0,0.0,1665.0,0.0,0.0,0.0,0.0,0.0,0.0
29849,36.01.01.2005,36.01.01,36.01,36,2290.0,0.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0
29850,36.01.12.2003,36.01.12,36.01,36,2368.0,0.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0
29851,36.01.01.2002,36.01.01,36.01,36,4249.0,0.0,4249.0,0.0,0.0,0.0,0.0,0.0,0.0
29852,36.01.01.2003,36.01.01,36.01,36,3284.0,0.0,3284.0,0.0,0.0,0.0,0.0,0.0,0.0
29853,36.01.01.2007,36.01.01,36.01,36,4014.0,0.0,4014.0,0.0,0.0,0.0,0.0,0.0,0.0
29854,36.01.02.2001,36.01.02,36.01,36,3387.0,3.0,3387.0,3.0,0.0,0.0,0.0,0.0,0.0
29855,36.01.02.2003,36.01.02,36.01,36,1450.0,0.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0
29856,36.01.02.2004,36.01.02,36.01,36,3246.0,3.0,3246.0,3.0,0.0,0.0,0.0,0.0,0.0
29857,36.01.02.2005,36.01.02,36.01,36,3675.0,1.0,3675.0,1.0,0.0,0.0,0.0,0.0,0.0
29858,36.01.02.2006,36.01.02,36.01,36,4999.0,5.0,4999.0,3.0,0.0,2.0,0.0,0.0,0.0
29859,36.01.02.2007,36.01.02,36.01,36,2808.0,1.0,2808.0,1.0,0.0,0.0,0.0,0.0,0.0
29860,36.01.02.2010,36.01.02,36.01,36,3309.0,0.0,3309.0,0.0,0.0,0.0,0.0,0.0,0.0
29861,36.01.03.2007,36.01.03,36.01,36,1645.0,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0
29862,36.01.10.2007,36.01.10,36.01,36,3343.0,0.0,3343.0,0.0,0.0,0.0,0.0,0.0,0.0
29863,36.01.03.2008,36.01.03,36.01,36,2887.0,0.0,2887.0,0.0,0.0,0.0,0.0,0.0,0.0
29864,36.01.03.2009,36.01.03,36.01,36,6449.0,1.0,6449.0,1.0,0.0,0.0,0.0,0.0,0.0
29865,36.01.03.2011,36.01.03,36.01,36,2491.0,1.0,2491.0,1.0,0.0,0.0,0.0,0.0,0.0
29866,36.01.04.2002,36.01.04,36.01,36,4241.0,1.0,4241.0,1.0,0.0,0.0,0.0,0.0,0.0
29867,36.01.04.2004,36.01.04,36.01,36,2624.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0
29868,36.01.32.2006,36.01.32,36.01,36,2161.0,1.0,2161.0,1.0,0.0,0.0,0.0,0.0,0.0
29869,36.01.04.2007,36.01.04,36.01,36,4869.0,0.0,4869.0,0.0,0.0,0.0,0.0,0.0,0.0
29870,36.01.04.2008,36.01.04,36.01,36,2368.0,0.0,2368.0,0.0,0.0,0.0,0.0,0.0,0.0
29871,36.01.10.2008,36.01.10,36.01,36,3965.0,3.0,3965.0,0.0,3.0,0.0,0.0,0.0,0.0
29872,36.01.04.2010,36.01.04,36.01,36,1229.0,0.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0
29873,36.01.04.2011,36.01.04,36.01,36,3131.0,0.0,3131.0,0.0,0.0,0.0,0.0,0.0,0.0
29874,36.01.04.2012,36.01.04,36.01,36,3134.0,0.0,3134.0,0.0,0.0,0.0,0.0,0.0,0.0
29875,36.01.12.2010,36.01.12,36.01,36,10617.0,82.0,10617.0,49.0,17.0,0.0,16.0,0.0,0.0
29876,36.01.05.2003,36.01.05,36.01,36,4291.0,0.0,4291.0,0.0,0.0,0.0,0.0,0.0,0.0
29877,36.01.05.2004,36.01.05,36.01,36,4604.0,1.0,4604.0,1.0,0.0,0.0,0.0,0.0,0.0
29878,36.01.12.2014,36.01.12,36.01,36,3041.0,35.0,3041.0,26.0,9.0,0.0,0.0,0.0,0.0
29879,36.01.05.2007,36.01.05,36.01,36,4161.0,2.0,4161.0,0.0,0.0,0.0,2.0,0.0,0.0
29880,36.01.05.2009,36.01.05,36.01,36,3068.0,1.0,3068.0,1.0,0.0,0.0,0.0,0.0,0.0
29881,36.01.07.2004,36.01.07,36.01,36,3111.0,0.0,3111.0,0.0,0.0,0.0,0.0,0.0,0.0
29882,36.01.06.2001,36.01.06,36.01,36,15075.0,48.0,15075.0,9.0,7.0,0.0,32.0,0.0,0.0
29883,36.01.13.2010,36.01.13,36.01,36,3553.0,0.0,3553.0,0.0,0.0,0.0,0.0,0.0,0.0
29884,36.01.06.2011,36.01.06,36.01,36,7618.0,5.0,7618.0,3.0,2.0,0.0,0.0,0.0,0.0
29885,36.01.07.2006,36.01.07,36.01,36,3179.0,0.0,3179.0,0.0,0.0,0.0,0.0,0.0,0.0
29886,36.01.06.2012,36.01.06,36.01,36,6240.0,1.0,6240.0,0.0,0.0,1.0,0.0,0.0,0.0
29887,36.01.07.2007,36.01.07,36.01,36,1683.0,0.0,1683.0,0.0,0.0,0.0,0.0,0.0,0.0
29888,36.01.07.2009,36.01.07,36.01,36,4138.0,1.0,4138.0,1.0,0.0,0.0,0.0,0.0,0.0
29889,36.01.07.2010,36.01.07,36.01,36,2362.0,1.0,2362.0,1.0,0.0,0.0,0.0,0.0,0.0
29890,36.01.08.2001,36.01.08,36.01,36,2322.0,1.0,2322.0,1.0,0.0,0.0,0.0,0.0,0.0
29891,36.01.08.2005,36.01.08,36.01,36,3348.0,0.0,3348.0,0.0,0.0,0.0,0.0,0.0,0.0
29892,36.01.08.2018,36.01.08,36.01,36,2275.0,2.0,2275.0,2.0,0.0,0.0,0.0,0.0,0.0
29893,36.01.09.2001,36.01.09,36.01,36,2498.0,0.0,2498.0,0.0,0.0,0.0,0.0,0.0,0.0
29894,36.01.09.2002,36.01.09,36.01,36,3596.0,7.0,3596.0,3.0,4.0,0.0,0.0,0.0,0.0
29895,36.01.09.2003,36.01.09,36.01,36,1915.0,0.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0
29896,36.01.09.2012,36.01.09,36.01,36,2515.0,0.0,2515.0,0.0,0.0,0.0,0.0,0.0,0.0
29897,36.01.10.2001,36.01.10,36.01,36,5005.0,0.0,5005.0,0.0,0.0,0.0,0.0,0.0,0.0
29898,36.01.10.2003,36.01.10,36.01,36,3161.0,1.0,3161.0,1.0,0.0,0.0,0.0,0.0,0.0
29899,36.01.10.2004,36.01.10,36.01,36,7852.0,1.0,7852.0,1.0,0.0,0.0,0.0,0.0,0.0
29900,36.01.11.2007,36.01.11,36.01,36,2249.0,1.0,2249.0,1.0,0.0,0.0,0.0,0.0,0.0
29901,36.01.11.2003,36.01.11,36.01,36,3881.0,0.0,3881.0,0.0,0.0,0.0,0.0,0.0,0.0
29902,36.01.11.2005,36.01.11,36.01,36,4215.0,0.0,4215.0,0.0,0.0,0.0,0.0,0.0,0.0
29903,36.01.11.2006,36.01.11,36.01,36,2877.0,2.0,2877.0,2.0,0.0,0.0,0.0,0.0,0.0
29904,36.01.11.2009,36.01.11,36.01,36,2301.0,1.0,2301.0,1.0,0.0,0.0,0.0,0.0,0.0
29905,36.01.12.2001,36.01.12,36.01,36,2693.0,6.0,2693.0,6.0,0.0,0.0,0.0,0.0,0.0
29906,36.01.12.2015,36.01.12,36.01,36,1704.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0
29907,36.01.13.2001,36.01.13,36.01,36,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
29908,36.01.13.2002,36.01.13,36.01,36,2676.0,2.0,2676.0,1.0,0.0,1.0,0.0,0.0,0.0
29909,36.01.13.2003,36.01.13,36.01,36,2243.0,0.0,2243.0,0.0,0.0,0.0,0.0,0.0,0.0
29910,36.01.13.2004,36.01.13,36.01,36,2624.0,1.0,2624.0,1.0,0.0,0.0,0.0,0.0,0.0
29911,36.01.13.2015,36.01.13,36.01,36,1627.0,0.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0
29912,36.01.13.2016,36.01.13,36.01,36,1496.0,0.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0
29913,36.01.14.2001,36.01.14,36.01,36,2488.0,1.0,2488.0,1.0,0.0,0.0,0.0,0.0,0.0
29914,36.01.14.2003,36.01.14,36.01,36,3699.0,0.0,3699.0,0.0,0.0,0.0,0.0,0.0,0.0
29915,36.01.14.2004,36.01.14,36.01,36,3901.0,0.0,3901.0,0.0,0.0,0.0,0.0,0.0,0.0
29916,36.01.14.2005,36.01.14,36.01,36,2354.0,0.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0
29917,36.01.14.2006,36.01.14,36.01,36,2689.0,1.0,2689.0,0.0,1.0,0.0,0.0,0.0,0.0
29918,36.01.14.2007,36.01.14,36.01,36,5182.0,4.0,5182.0,4.0,0.0,0.0,0.0,0.0,0.0
29919,36.01.15.2004,36.01.15,36.01,36,2237.0,0.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0
29920,36.01.14.2010,36.01.14,36.01,36,2885.0,1.0,2885.0,1.0,0.0,0.0,0.0,0.0,0.0
29921,36.01.15.2005,36.01.15,36.01,36,2139.0,0.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0
29922,36.01.14.2014,36.01.14,36.01,36,2977.0,0.0,2977.0,0.0,0.0,0.0,0.0,0.0,0.0
29923,36.01.15.2003,36.01.15,36.01,36,2806.0,0.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0
29924,36.01.15.2007,36.01.15,36.01,36,4124.0,10.0,4124.0,10.0,0.0,0.0,0.0,0.0,0.0
29925,36.01.15.2009,36.01.15,36.01,36,4195.0,0.0,4195.0,0.0,0.0,0.0,0.0,0.0,0.0
29926,36.01.15.2010,36.01.15,36.01,36,2356.0,0.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0
29927,36.01.16.2002,36.01.16,36.01,36,4975.0,0.0,4975.0,0.0,0.0,0.0,0.0,0.0,0.0
29928,36.01.16.2003,36.01.16,36.01,36,2390.0,0.0,2390.0,0.0,0.0,0.0,0.0,0.0,0.0
29929,36.01.16.2004,36.01.16,36.01,36,1700.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0
29930,36.01.16.2011,36.01.16,36.01,36,2810.0,0.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0
29931,36.01.16.2014,36.01.16,36.01,36,2117.0,0.0,2117.0,0.0,0.0,0.0,0.0,0.0,0.0
29932,36.01.16.2015,36.01.16,36.01,36,1243.0,0.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0
29933,36.01.17.2001,36.01.17,36.01,36,4199.0,0.0,4199.0,0.0,0.0,0.0,0.0,0.0,0.0
29934,36.01.17.2004,36.01.17,36.01,36,2503.0,0.0,2503.0,0.0,0.0,0.0,0.0,0.0,0.0
29935,36.01.17.2005,36.01.17,36.01,36,3638.0,0.0,3638.0,0.0,0.0,0.0,0.0,0.0,0.0
29936,36.01.17.2006,36.01.17,36.01,36,4166.0,0.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.0
29937,36.01.17.2012,36.01.17,36.01,36,3559.0,0.0,3559.0,0.0,0.0,0.0,0.0,0.0,0.0
29938,36.01.17.2008,36.01.17,36.01,36,3621.0,0.0,3621.0,0.0,0.0,0.0,0.0,0.0,0.0
29939,36.01.17.2010,36.01.17,36.01,36,3360.0,1.0,3360.0,1.0,0.0,0.0,0.0,0.0,0.0
29940,36.01.17.2014,36.01.17,36.01,36,2514.0,1.0,2514.0,1.0,0.0,0.0,0.0,0.0,0.0
29941,36.01.17.2015,36.01.17,36.01,36,3609.0,4.0,3609.0,4.0,0.0,0.0,0.0,0.0,0.0
29942,36.01.18.2001,36.01.18,36.01,36,5422.0,2.0,5422.0,2.0,0.0,0.0,0.0,0.0,0.0
29943,36.01.18.2003,36.01.18,36.01,36,5257.0,0.0,5257.0,0.0,0.0,0.0,0.0,0.0,0.0
29944,36.01.18.2004,36.01.18,36.01,36,3067.0,1.0,3067.0,1.0,0.0,0.0,0.0,0.0,0.0
29945,36.01.18.2007,36.01.18,36.01,36,4281.0,0.0,4281.0,0.0,0.0,0.0,0.0,0.0,0.0
29946,36.01.18.2008,36.01.18,36.01,36,3403.0,2.0,3403.0,2.0,0.0,0.0,0.0,0.0,0.0
29947,36.01.18.2010,36.01.18,36.01,36,2746.0,1.0,2746.0,1.0,0.0,0.0,0.0,0.0,0.0
29948,36.01.18.2013,36.01.18,36.01,36,2289.0,0.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0
29949,36.01.19.2001,36.01.19,36.01,36,3434.0,0.0,3434.0,0.0,0.0,0.0,0.0,0.0,0.0
29950,36.01.19.2004,36.01.19,36.01,36,6097.0,46.0,6097.0,34.0,12.0,0.0,0.0,0.0,0.0
29951,36.01.19.2008,36.01.19,36.01,36,2467.0,0.0,2467.0,0.0,0.0,0.0,0.0,0.0,0.0
29952,36.01.20.2002,36.01.20,36.01,36,4478.0,0.0,4478.0,0.0,0.0,0.0,0.0,0.0,0.0
29953,36.01.20.2004,36.01.20,36.01,36,4259.0,1.0,4259.0,0.0,1.0,0.0,0.0,0.0,0.0
29954,36.01.20.2006,36.01.20,36.01,36,2031.0,0.0,2031.0,0.0,0.0,0.0,0.0,0.0,0.0
29955,36.01.20.2007,36.01.20,36.01,36,5150.0,5.0,5150.0,5.0,0.0,0.0,0.0,0.0,0.0
29956,36.01.20.2011,36.01.20,36.01,36,3211.0,0.0,3211.0,0.0,0.0,0.0,0.0,0.0,0.0
29957,36.01.20.2012,36.01.20,36.01,36,2264.0,1.0,2264.0,1.0,0.0,0.0,0.0,0.0,0.0
29958,36.01.20.2013,36.01.20,36.01,36,2505.0,11.0,2505.0,0.0,11.0,0.0,0.0,0.0,0.0
29959,36.04.12.2002,36.04.12,36.04,36,2435.0,0.0,2435.0,0.0,0.0,0.0,0.0,0.0,0.0
29960,36.01.20.2014,36.01.20,36.01,36,1781.0,0.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0
29961,36.01.21.1002,36.01.21,36.01,36,6425.0,1.0,6425.0,1.0,0.0,0.0,0.0,0.0,0.0
29962,36.01.21.1009,36.01.21,36.01,36,20378.0,236.0,20378.0,148.0,48.0,0.0,40.0,0.0,0.0
29963,36.01.22.2001,36.01.22,36.01,36,2466.0,0.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0
29964,36.01.22.2002,36.01.22,36.01,36,1877.0,0.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0
29965,36.01.22.2006,36.01.22,36.01,36,3792.0,25.0,3792.0,12.0,9.0,4.0,0.0,0.0,0.0
29966,36.01.22.2007,36.01.22,36.01,36,7753.0,49.0,7753.0,43.0,5.0,1.0,0.0,0.0,0.0
29967,36.01.22.2009,36.01.22,36.01,36,3344.0,34.0,3344.0,34.0,0.0,0.0,0.0,0.0,0.0
29968,36.01.22.2010,36.01.22,36.01,36,2333.0,0.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0
29969,36.01.22.2013,36.01.22,36.01,36,3138.0,0.0,3138.0,0.0,0.0,0.0,0.0,0.0,0.0
29970,36.01.23.2001,36.01.23,36.01,36,1852.0,0.0,1852.0,0.0,0.0,0.0,0.0,0.0,0.0
29971,36.01.23.2002,36.01.23,36.01,36,5014.0,0.0,5014.0,0.0,0.0,0.0,0.0,0.0,0.0
29972,36.01.23.2004,36.01.23,36.01,36,3581.0,0.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0
29973,36.01.24.2020,36.01.24,36.01,36,2099.0,0.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0
29974,36.01.23.2007,36.01.23,36.01,36,2732.0,0.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0
29975,36.01.23.2009,36.01.23,36.01,36,1800.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
29976,36.01.24.2006,36.01.24,36.01,36,2536.0,1.0,2536.0,0.0,1.0,0.0,0.0,0.0,0.0
29977,36.01.24.2008,36.01.24,36.01,36,3719.0,0.0,3719.0,0.0,0.0,0.0,0.0,0.0,0.0
29978,36.01.24.2009,36.01.24,36.01,36,2813.0,0.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0
29979,36.01.24.2010,36.01.24,36.01,36,3424.0,0.0,3424.0,0.0,0.0,0.0,0.0,0.0,0.0
29980,36.01.27.2010,36.01.27,36.01,36,1394.0,0.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0
29981,36.01.24.2011,36.01.24,36.01,36,1777.0,0.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0
29982,36.01.25.1002,36.01.25,36.01,36,12479.0,288.0,12479.0,256.0,32.0,0.0,0.0,0.0,0.0
29983,36.01.26.2001,36.01.26,36.01,36,4315.0,0.0,4315.0,0.0,0.0,0.0,0.0,0.0,0.0
29984,36.01.26.2004,36.01.26,36.01,36,2881.0,4.0,2881.0,2.0,0.0,0.0,2.0,0.0,0.0
29985,36.01.26.2006,36.01.26,36.01,36,3080.0,3.0,3080.0,3.0,0.0,0.0,0.0,0.0,0.0
29986,36.01.26.2008,36.01.26,36.01,36,2291.0,1.0,2291.0,1.0,0.0,0.0,0.0,0.0,0.0
29987,36.01.26.2009,36.01.26,36.01,36,2915.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0
29988,36.01.26.2010,36.01.26,36.01,36,2296.0,2.0,2296.0,2.0,0.0,0.0,0.0,0.0,0.0
29989,36.01.28.2002,36.01.28,36.01,36,3610.0,6.0,3610.0,4.0,2.0,0.0,0.0,0.0,0.0
29990,36.01.27.2001,36.01.27,36.01,36,1345.0,0.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0
29991,36.01.27.2002,36.01.27,36.01,36,2684.0,1.0,2684.0,1.0,0.0,0.0,0.0,0.0,0.0
29992,36.01.27.2003,36.01.27,36.01,36,1870.0,3.0,1870.0,2.0,1.0,0.0,0.0,0.0,0.0
29993,36.01.28.2006,36.01.28,36.01,36,3886.0,8.0,3886.0,7.0,1.0,0.0,0.0,0.0,0.0
29994,36.01.27.2005,36.01.27,36.01,36,2039.0,0.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0
29995,36.01.27.2006,36.01.27,36.01,36,2501.0,1.0,2501.0,1.0,0.0,0.0,0.0,0.0,0.0
29996,36.01.27.2007,36.01.27,36.01,36,1803.0,0.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0
29997,36.01.28.2003,36.01.28,36.01,36,5095.0,2.0,5095.0,2.0,0.0,0.0,0.0,0.0,0.0
29998,36.01.28.2004,36.01.28,36.01,36,4029.0,2.0,4029.0,2.0,0.0,0.0,0.0,0.0,0.0
29999,36.01.28.2005,36.01.28,36.01,36,1874.0,0.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,36.01.28.2007,36.01.28,36.01,36,3521.0,5.0,3521.0,1.0,4.0,0.0,0.0,0.0,0.0
30001,36.01.28.2010,36.01.28,36.01,36,2960.0,0.0,2960.0,0.0,0.0,0.0,0.0,0.0,0.0
30002,36.01.29.2002,36.01.29,36.01,36,2701.0,0.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0
30003,36.01.32.2009,36.01.32,36.01,36,3155.0,2.0,3155.0,2.0,0.0,0.0,0.0,0.0,0.0
30004,36.01.29.2003,36.01.29,36.01,36,2350.0,1.0,2350.0,1.0,0.0,0.0,0.0,0.0,0.0
30005,36.01.29.2004,36.01.29,36.01,36,3319.0,0.0,3319.0,0.0,0.0,0.0,0.0,0.0,0.0
30006,36.01.29.2005,36.01.29,36.01,36,4407.0,1.0,4407.0,1.0,0.0,0.0,0.0,0.0,0.0
30007,36.01.29.2006,36.01.29,36.01,36,3448.0,0.0,3448.0,0.0,0.0,0.0,0.0,0.0,0.0
30008,36.01.29.2007,36.01.29,36.01,36,6599.0,19.0,6599.0,6.0,2.0,0.0,11.0,0.0,0.0
30009,36.01.29.2008,36.01.29,36.01,36,5227.0,0.0,5227.0,0.0,0.0,0.0,0.0,0.0,0.0
30010,36.01.29.2009,36.01.29,36.01,36,2070.0,1.0,2070.0,1.0,0.0,0.0,0.0,0.0,0.0
30011,36.01.30.2001,36.01.30,36.01,36,3867.0,0.0,3867.0,0.0,0.0,0.0,0.0,0.0,0.0
30012,36.01.30.2002,36.01.30,36.01,36,3530.0,0.0,3530.0,0.0,0.0,0.0,0.0,0.0,0.0
30013,36.01.30.2003,36.01.30,36.01,36,3293.0,0.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0
30014,36.01.30.2004,36.01.30,36.01,36,1957.0,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0
30015,36.01.30.2006,36.01.30,36.01,36,3282.0,0.0,3282.0,0.0,0.0,0.0,0.0,0.0,0.0
30016,36.01.31.2001,36.01.31,36.01,36,3231.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0
30017,36.01.31.2002,36.01.31,36.01,36,3159.0,0.0,3159.0,0.0,0.0,0.0,0.0,0.0,0.0
30018,36.01.31.2004,36.01.31,36.01,36,1691.0,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0
30019,36.01.32.2008,36.01.32,36.01,36,2392.0,0.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0
30020,36.01.31.2006,36.01.31,36.01,36,2568.0,0.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0
30021,36.01.32.2005,36.01.32,36.01,36,3924.0,0.0,3924.0,0.0,0.0,0.0,0.0,0.0,0.0
30022,36.01.31.2009,36.01.31,36.01,36,2364.0,0.0,2364.0,0.0,0.0,0.0,0.0,0.0,0.0
30023,36.01.32.2001,36.01.32,36.01,36,4371.0,0.0,4371.0,0.0,0.0,0.0,0.0,0.0,0.0
30024,36.01.32.2002,36.01.32,36.01,36,3699.0,2.0,3699.0,2.0,0.0,0.0,0.0,0.0,0.0
30025,36.01.32.2003,36.01.32,36.01,36,4488.0,1.0,4488.0,1.0,0.0,0.0,0.0,0.0,0.0
30026,36.01.33.2002,36.01.33,36.01,36,1274.0,0.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0
30027,36.01.33.2004,36.01.33,36.01,36,1744.0,0.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0
30028,36.01.33.2005,36.01.33,36.01,36,2525.0,0.0,2525.0,0.0,0.0,0.0,0.0,0.0,0.0
30029,36.01.33.2007,36.01.33,36.01,36,1390.0,0.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0
30030,36.01.33.2008,36.01.33,36.01,36,2090.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0
30031,36.01.33.2009,36.01.33,36.01,36,2574.0,6.0,2574.0,6.0,0.0,0.0,0.0,0.0,0.0
30032,36.01.34.1002,36.01.34,36.01,36,8464.0,34.0,8464.0,29.0,2.0,0.0,3.0,0.0,0.0
30033,36.04.22.2006,36.04.22,36.04,36,2596.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0
30034,36.01.34.1003,36.01.34,36.01,36,13219.0,133.0,13219.0,115.0,17.0,0.0,1.0,0.0,0.0
30035,36.01.34.1004,36.01.34,36.01,36,9529.0,0.0,9529.0,0.0,0.0,0.0,0.0,0.0,0.0
30036,36.01.34.1005,36.01.34,36.01,36,7504.0,0.0,7504.0,0.0,0.0,0.0,0.0,0.0,0.0
30037,36.01.35.2003,36.01.35,36.01,36,3058.0,0.0,3058.0,0.0,0.0,0.0,0.0,0.0,0.0
30038,36.01.35.2005,36.01.35,36.01,36,4168.0,0.0,4168.0,0.0,0.0,0.0,0.0,0.0,0.0
30039,36.01.35.2006,36.01.35,36.01,36,5167.0,1.0,5167.0,1.0,0.0,0.0,0.0,0.0,0.0
30040,36.01.35.2007,36.01.35,36.01,36,6237.0,2.0,6237.0,0.0,2.0,0.0,0.0,0.0,0.0
30041,36.01.35.2008,36.01.35,36.01,36,3273.0,0.0,3273.0,0.0,0.0,0.0,0.0,0.0,0.0
30042,36.02.01.2002,36.02.01,36.02,36,3846.0,0.0,3846.0,0.0,0.0,0.0,0.0,0.0,0.0
30043,36.02.01.2003,36.02.01,36.02,36,5545.0,0.0,5545.0,0.0,0.0,0.0,0.0,0.0,0.0
30044,36.02.01.2004,36.02.01,36.02,36,7837.0,13.0,7837.0,3.0,2.0,0.0,8.0,0.0,0.0
30045,36.02.01.2005,36.02.01,36.02,36,5965.0,9.0,5965.0,0.0,2.0,0.0,7.0,0.0,0.0
30046,36.02.01.2006,36.02.01,36.02,36,4873.0,1.0,4873.0,1.0,0.0,0.0,0.0,0.0,0.0
30047,36.02.01.2009,36.02.01,36.02,36,3581.0,0.0,3581.0,0.0,0.0,0.0,0.0,0.0,0.0
30048,36.02.01.2016,36.02.01,36.02,36,2475.0,1.0,2475.0,1.0,0.0,0.0,0.0,0.0,0.0
30049,36.02.01.2019,36.02.01,36.02,36,5847.0,4.0,5847.0,0.0,0.0,0.0,4.0,0.0,0.0
30050,36.02.01.2024,36.02.01,36.02,36,2072.0,0.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0
30051,36.02.01.2026,36.02.01,36.02,36,2992.0,0.0,2992.0,0.0,0.0,0.0,0.0,0.0,0.0
30052,36.02.02.2010,36.02.02,36.02,36,4438.0,1.0,4438.0,1.0,0.0,0.0,0.0,0.0,0.0
30053,36.02.02.2003,36.02.02,36.02,36,2895.0,1.0,2895.0,0.0,0.0,0.0,0.0,0.0,1.0
30054,36.02.02.2004,36.02.02,36.02,36,2531.0,0.0,2531.0,0.0,0.0,0.0,0.0,0.0,0.0
30055,36.02.02.2005,36.02.02,36.02,36,3930.0,0.0,3930.0,0.0,0.0,0.0,0.0,0.0,0.0
30056,36.71.03.1005,36.71.03,36.71,36,11360.0,760.0,11360.0,374.0,117.0,6.0,260.0,2.0,1.0
30057,36.02.02.2014,36.02.02,36.02,36,4154.0,0.0,4154.0,0.0,0.0,0.0,0.0,0.0,0.0
30058,36.02.03.2007,36.02.03,36.02,36,3365.0,0.0,3365.0,0.0,0.0,0.0,0.0,0.0,0.0
30059,36.02.03.2006,36.02.03,36.02,36,3856.0,0.0,3856.0,0.0,0.0,0.0,0.0,0.0,0.0
30060,36.02.04.2005,36.02.04,36.02,36,3468.0,0.0,3468.0,0.0,0.0,0.0,0.0,0.0,0.0
30061,36.02.03.2008,36.02.03,36.02,36,3415.0,0.0,3415.0,0.0,0.0,0.0,0.0,0.0,0.0
30062,36.02.04.2006,36.02.04,36.02,36,1793.0,0.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
30063,36.02.04.2007,36.02.04,36.02,36,4900.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0
30064,36.02.03.2016,36.02.03,36.02,36,2307.0,1.0,2307.0,1.0,0.0,0.0,0.0,0.0,0.0
30065,36.02.04.2002,36.02.04,36.02,36,4191.0,1.0,4191.0,0.0,0.0,0.0,1.0,0.0,0.0
30066,36.02.04.2003,36.02.04,36.02,36,3541.0,0.0,3541.0,0.0,0.0,0.0,0.0,0.0,0.0
